"YEAR","MONTH","CITY","COUNT"
1975,3,"STRATFORD",15
1975,3,"SUDBURY",56
1975,3,"THOROLD",6
1975,3,"THUNDER B",63
1975,3,"TILLSONBUR",7
1975,3,"TIMMINS",22
1975,3,"TORONTO",850
1975,3,"TRENTON",8
1975,3,"VAUGHAN",11
1975,3,"WALLACEBUR",8
1975,3,"WATERLOO",9
1975,3,"WELLAND",18
1975,3,"WHITBY",10
1975,3,"WINDSOR",104
1975,3,"WOODSTOCK",10
1975,3,"YORK",21
1975,5,"AJAX",17
1975,5,"ALLISTON",11
1975,5,"ANCASTER",21
1975,5,"ANDERDON T",6
1975,5,"ARNPRIOR",8
1975,5,"ARTHUR",6
1975,5,"AURORA",12
1975,5,"AYLMER",8
1975,5,"BARRIE",45
1975,5,"BELLEVILLE",41
1975,5,"BOTHWELL",6
1975,5,"BRADFORD",6
1975,5,"BRAMPTON",107
1975,5,"BRANTFORD",85
1975,5,"BRIGHTON",6
1975,5,"BROCK T",6
1975,5,"BROCKVILLE",24
1975,5,"BURFORD T",6
1975,5,"BURLINGTON",70
1975,5,"CALDWELL T",6
1975,5,"CALEDON",15
1975,5,"CAMBRIDGE",94
1975,5,"CAMPBELLFO",9
1975,5,"CARLETON P",6
1975,5,"CHATHAM",43
1975,5,"CLINTON",7
1975,5,"COBOURG",14
1975,5,"COLLINGWOO",8
1975,5,"CORNWALL",64
1975,5,"CUMBERLA T",8
1975,5,"DEEP RIVER",8
1975,5,"DELHI T",10
1975,5,"DRYDEN",6
1975,5,"DUNDAS",20
1975,5,"DUNNVILLE",10
1975,5,"EAST YORK",39
1975,5,"ELLIOT L T",8
1975,5,"ERNESTOW T",7
1975,5,"ESPANOLA",8
1975,5,"ESSA T",7
1975,5,"ETOBICOKE",209
1975,5,"FERGUS",9
1975,5,"FLAMBORO T",25
1975,5,"FORT ERIE",18
1975,5,"FT FRANCES",15
1975,5,"GANANOQUE",10
1975,5,"GEORGINA T",10
1975,5,"GLANBROO T",6
1975,5,"GLOUCEST T",20
1975,5,"GODERICH",10
1975,5,"GOULBOUR T",10
1975,5,"GRAVENHURS",7
1975,5,"GRIMSBY",11
1975,5,"GUELPH",75
1975,5,"HALDIMAND",18
1975,5,"HALTON HIL",33
1975,5,"HAMILTON",347
1975,5,"HARWICH T",6
1975,5,"HAWKESBURY",15
1975,5,"HUNTSVILLE",8
1975,5,"INGERSOLL",9
1975,5,"KAPUSKASIN",13
1975,5,"KEMPTVILLE",6
1975,5,"KENORA",20
1975,5,"KING T",7
1975,5,"KINGSTON",102
1975,5,"KINGSTON T",8
1975,5,"KINGSVILLE",7
1975,5,"KIRKLAND L",17
1975,5,"KITCHENER",98
1975,5,"LEAMINGTON",19
1975,5,"LINCOLN",10
1975,5,"LINDSAY",21
1975,5,"LONDON",254
1975,5,"MARKHAM",31
1975,5,"MIDLAND",13
1975,5,"MILTON",18
1975,5,"MISSISSAUG",135
1975,5,"MISSISSAUGA",6
1975,5,"MOORE T",6
1975,5,"NANTICOKE",20
1975,5,"NAPANEE",8
1975,5,"NEPEAN T",23
1975,5,"NEW LISKEA",10
1975,5,"NEWCASTLE",28
1975,5,"NEWMARKET",27
1975,5,"NIAGARA FA",76
1975,5,"NIAGARA FALLS",11
1975,5,"NIAGARA L",14
1975,5,"NICKEL CEN",9
1975,5,"NORFOLK T",9
1975,5,"NORTH BAY",65
1975,5,"NORTH YORK",258
1975,5,"NORWICH T",8
1975,5,"OAKVILLE",55
1975,5,"ORANGEVILL",9
1975,5,"ORILLIA",30
1975,5,"OSGOODE T",6
1975,5,"OSHAWA",94
1975,5,"OTTAWA",412
1975,5,"OWEN SOUND",29
1975,5,"PARIS",12
1975,5,"PARRY SOUN",7
1975,5,"PELHAM",8
1975,5,"PEMBROKE",41
1975,5,"PENETANGUI",9
1975,5,"PERTH",12
1975,5,"PETAWAWA T",8
1975,5,"PETERBOROU",67
1975,5,"PETROLIA",6
1975,5,"PICKERING",17
1975,5,"PICTON",7
1975,5,"PITTSBUR T",6
1975,5,"PNT EDWARD",6
1975,5,"PORT ELGIN",9
1975,5,"PORT HOPE",14
1975,5,"PRESCOTT",9
1975,5,"PT COLBORN",18
1975,5,"RAYSIDE BA",8
1975,5,"RENFREW",11
1975,5,"RICHMOND H",27
1975,5,"SA S MARIE",86
1975,5,"SANDWI W T",9
1975,5,"SARNIA",69
1975,5,"SAULT STE MARIE",6
1975,5,"SCARBOROUG",232
1975,5,"SCARBOROUGH",19
1975,5,"SIMCOE",22
1975,5,"SMITHS FAL",18
1975,5,"ST CATHARI",126
1975,5,"ST CATHARINES",12
1975,5,"ST MARYS",6
1975,5,"ST THOMAS",42
1975,5,"STAYNER",9
1975,5,"STEPHEN T",8
1975,5,"STONEY CRE",38
1975,5,"STRATFORD",35
1975,5,"STRATHROY",10
1975,5,"STURGEON F",14
1975,5,"SUDBURY",119
1975,5,"THOROLD",11
1975,5,"THUNDER B",108
1975,5,"THUNDER BAY",7
1975,5,"THURLOW T",6
1975,5,"TILLSONBUR",13
1975,5,"TIMMINS",55
1975,5,"TINY T",6
1975,5,"TORONTO",1514
1975,5,"TRENTON",17
1975,5,"UXBRIDGE T",9
1975,5,"VALLEY E",9
1975,5,"VANIER",24
1975,5,"VAUGHAN",21
1975,5,"WAINFLEE T",9
1975,5,"WALDEN",12
1975,5,"WALKERTON",7
1975,5,"WALLACEBUR",14
1975,5,"WATERLOO",60
1975,5,"WATFORD",6
1975,5,"WELLAND",51
1975,5,"WESTMINS T",10
1975,5,"WHITBY",24
1975,5,"WHITCHUR S",7
1975,5,"WILMOT T",9
1975,5,"WINDSOR",211
1975,5,"WOODSTOCK",30
1975,5,"WOOLWICH T",19
1975,5,"YORK",42
1975,11,"AJAX",10
1975,11,"AMHERSTBUR",9
1975,11,"ANCASTER",6
1975,11,"AYLMER",7
1975,11,"BARRIE",35
1975,11,"BELLEVILLE",30
1975,11,"BRAMPTON",80
1975,11,"BRANTFORD",62
1975,11,"BRIGHTON",6
1975,11,"BROCKVILLE",7
1975,11,"BURLINGTON",50
1975,11,"CALEDON",10
1975,11,"CAMBRIDGE",67
1975,11,"CHATHAM",42
1975,11,"COBOURG",12
1975,11,"COCHRANE",6
1975,11,"CORNWALL",35
1975,11,"DELHI T",7
1975,11,"DRYDEN",6
1975,11,"DUNDAS",8
1975,11,"EAST YORK",20
1975,11,"ETOBICOKE",111
1975,11,"FERGUS",13
1975,11,"FORT ERIE",14
1975,11,"GEORGINA T",7
1975,11,"GODERICH",7
1975,11,"GRAVENHURS",6
1975,11,"GRIMSBY",7
1975,11,"GUELPH",46
1975,11,"HAILEYBURY",8
1975,11,"HALDIMAND",12
1975,11,"HALTON HIL",12
1975,11,"HAMILTON",201
1975,11,"INGERSOLL",10
1975,11,"KENORA",11
1975,11,"KING T",6
1975,11,"KINGSTON",49
1975,11,"KIRKLAND L",8
1975,11,"KITCHENER",75
1975,11,"LEAMINGTON",21
1975,11,"LINDSAY",12
1975,11,"LONDON",129
1975,11,"MARKHAM",19
1975,11,"MIDLAND",12
1975,11,"MILTON",7
1975,11,"MISSISSAUG",54
1975,11,"MOORE T",6
1975,11,"NANTICOKE",8
1975,11,"NEPEAN T",10
1975,11,"NEWCASTLE",19
1975,11,"NEWMARKET",11
1975,11,"NIAGARA FA",38
1975,11,"NIAGARA L",9
1975,11,"NICKEL CEN",6
1975,11,"NORFOLK T",10
1975,11,"NORTH BAY",34
1975,11,"NORTH YORK",107
1975,11,"NORWICH T",8
1975,11,"OAKVILLE",32
1975,11,"ORANGEVILL",7
1975,11,"ORILLIA",23
1975,11,"OSHAWA",44
1975,11,"OTTAWA",198
1975,11,"OWEN SOUND",15
1975,11,"PARIS",9
1975,11,"PEMBROKE",15
1975,11,"PENETANGUI",7
1975,11,"PETERBOROU",39
1975,11,"PICKERING",6
1975,11,"PICTON",6
1975,11,"PORT HOPE",8
1975,11,"PT COLBORN",19
1975,11,"RAYSIDE BA",6
1975,11,"RENFREW",6
1975,11,"RICHMOND H",16
1975,11,"SA S MARIE",42
1975,11,"SARNIA",44
1975,11,"SCARBOROUG",138
1975,11,"SCARBOROUGH",10
1975,11,"SIMCOE",12
1975,11,"ST CATHARI",74
1975,11,"ST THOMAS",17
1975,11,"STONEY CRE",14
1975,11,"STRATFORD",18
1975,11,"STRATHROY",10
1975,11,"SUDBURY",72
1975,11,"TECUMSEH",6
1975,11,"THOROLD",6
1975,11,"THUNDER B",57
1975,11,"TILBURY",8
1975,11,"TILLSONBUR",10
1975,11,"TIMMINS",20
1975,11,"TORONTO",1099
1975,11,"TRENTON",23
1975,11,"UXBRIDGE T",7
1975,11,"VANIER",10
1975,11,"VAUGHAN",10
1975,11,"WAINFLEE T",11
1975,11,"WATERLOO",36
1975,11,"WELLAND",28
1975,11,"WHITBY",12
1975,11,"WHITCHUR S",6
1975,11,"WILMOT T",6
1975,11,"WINDSOR",141
1975,11,"WOODSTOCK",18
1975,11,"WOOLWICH T",8
1975,11,"YORK",26
1975,10,"AJAX",12
1975,10,"ALEXANDRIA",6
1975,10,"AMHERSTBUR",8
1975,10,"ANCASTER",11
1975,10,"ARNPRIOR",11
1975,10,"AYLMER",14
1975,10,"BARRIE",32
1975,10,"BARRYS BAY",6
1975,10,"BELLEVILLE",44
1975,10,"BRACEBRIDG",9
1975,10,"BRAMPTON",111
1975,10,"BRANTFOR T",7
1975,10,"BRANTFORD",71
1975,10,"BROCK T",8
1975,10,"BROCKVILLE",26
1975,10,"BURFORD T",8
1975,10,"BURLINGTON",59
1975,10,"CALEDON",8
1975,10,"CAMBRIDGE",75
1975,10,"CAMDEN E T",8
1975,10,"CAMPBELLFO",7
1975,10,"CHATHAM",37
1975,10,"COBOURG",11
1975,10,"COCHRANE",6
1975,10,"COLLINGWOO",13
1975,10,"CORNWALL",69
1975,10,"DELHI T",17
1975,10,"DUNDAS",17
1975,10,"E GWILLI T",6
1975,10,"EAST YORK",31
1975,10,"ESSA T",6
1975,10,"ETOBICOKE",180
1975,10,"FERGUS",6
1975,10,"FLAMBORO T",10
1975,10,"FORT ERIE",21
1975,10,"GANANOQUE",7
1975,10,"GEORGINA T",14
1975,10,"GLOUCEST T",8
1975,10,"GODERICH",10
1975,10,"GRAVENHURS",7
1975,10,"GRIMSBY",11
1975,10,"GUELPH",42
1975,10,"HAILEYBURY",6
1975,10,"HALDIMAND",14
1975,10,"HALTON HIL",23
1975,10,"HAMILTON",264
1975,10,"HANOVER",7
1975,10,"HUNTSVILLE",15
1975,10,"INGERSOLL",7
1975,10,"INNISFIL T",7
1975,10,"KENORA",13
1975,10,"KING T",12
1975,10,"KINGSTON",65
1975,10,"KINGSTON T",9
1975,10,"KIRKLAND L",9
1975,10,"KITCHENER",79
1975,10,"LAKEFIELD",6
1975,10,"LEAMINGTON",20
1975,10,"LINCOLN",14
1975,10,"LINDSAY",16
1975,10,"LISTOWEL",8
1975,10,"LONDON",205
1975,10,"LONDON T",6
1975,10,"MARKHAM",28
1975,10,"MIDLAND",7
1975,10,"MILTON",12
1975,10,"MISSISSAUG",96
1975,10,"MISSISSAUGA",10
1975,10,"MUSKOK L T",6
1975,10,"NANTICOKE",15
1975,10,"NAPANEE",10
1975,10,"NEPEAN T",19
1975,10,"NEW LISKEA",8
1975,10,"NEWCASTLE",12
1975,10,"NEWMARKET",15
1975,10,"NIAGARA FA",46
1975,10,"NIAGARA L",11
1975,10,"NICKEL CEN",11
1975,10,"NORFOLK T",21
1975,10,"NORTH BAY",41
1975,10,"NORTH YORK",204
1975,10,"OAKVILLE",48
1975,10,"ONAPING FA",7
1975,10,"ORANGEVILL",11
1975,10,"ORILLIA",32
1975,10,"OSHAWA",83
1975,10,"OTTAWA",312
1975,10,"OWEN SOUND",26
1975,10,"PARRY SOUN",10
1975,10,"PEMBROKE",21
1975,10,"PENETANGUI",6
1975,10,"PERTH",7
1975,10,"PETERBOROU",68
1975,10,"PICKERING",12
1975,10,"PICTON",11
1975,10,"PORT HOPE",8
1975,10,"PRESCOTT",7
1975,10,"PT COLBORN",18
1975,10,"RAYSIDE BA",11
1975,10,"RENFREW",9
1975,10,"RICHMOND H",14
1975,10,"SA S MARIE",58
1975,10,"SANDWI W T",7
1975,10,"SARNIA",61
1975,10,"SCARBOROUG",226
1975,10,"SCARBOROUGH",15
1975,10,"SIMCOE",12
1975,10,"SMITHS FAL",16
1975,10,"ST CATHARI",92
1975,10,"ST CATHARINES",6
1975,10,"ST THOMAS",34
1975,10,"STAYNER",8
1975,10,"STONEY CRE",27
1975,10,"STRATFORD",28
1975,10,"SUDBURY",87
1975,10,"TECUMSEH",8
1975,10,"THAMESVILL",6
1975,10,"THOROLD",7
1975,10,"THUNDER B",79
1975,10,"THUNDER BAY",8
1975,10,"TILBURY",7
1975,10,"TILLSONBUR",12
1975,10,"TIMMINS",39
1975,10,"TORONTO",1503
1975,10,"TRENTON",28
1975,10,"UXBRIDGE T",8
1975,10,"VALLEY E",16
1975,10,"VANIER",20
1975,10,"VAUGHAN",20
1975,10,"W CARLET T",6
1975,10,"W LINCOL T",6
1975,10,"WAINFLEE T",10
1975,10,"WALDEN",9
1975,10,"WALKERTON",6
1975,10,"WALLACEBUR",11
1975,10,"WATERLOO",24
1975,10,"WELLAND",43
1975,10,"WHITBY",26
1975,10,"WINDSOR",174
1975,10,"WOODSTOCK",20
1975,10,"WOOLWICH T",15
1975,10,"YORK",34
1975,10,"ZORRA T",8
1975,9,"AJAX",10
1975,9,"ALMONTE",6
1975,9,"AMHERSTBUR",6
1975,9,"ANCASTER",8
1975,9,"ANSON T",6
1975,9,"ARNPRIOR",6
1975,9,"ARTHUR",7
1975,9,"AYLMER",11
1975,9,"BARRIE",44
1975,9,"BELLEVILLE",41
1975,9,"BRACEBRIDG",8
1975,9,"BRAMPTON",89
1975,9,"BRANTFOR T",10
1975,9,"BRANTFORD",60
1975,9,"BROCK T",8
1975,9,"BROCKVILLE",21
1975,9,"BURLINGTON",69
1975,9,"CALEDON",14
1975,9,"CAMBRIDGE",91
1975,9,"CAMPBELLFO",12
1975,9,"CHARLOTT T",6
1975,9,"CHATHAM",31
1975,9,"CLARENCE T",7
1975,9,"CLINTON",7
1975,9,"COBOURG",15
1975,9,"COLBORNE",8
1975,9,"COLLINGWOO",6
1975,9,"CORNWALL",49
1975,9,"CUMBERLA T",7
1975,9,"DRESDEN",6
1975,9,"DUNDAS",10
1975,9,"DUNNVILLE",10
1975,9,"DYSART T",7
1975,9,"E GWILLI T",6
1975,9,"EAST YORK",27
1975,9,"ENGLEHART",7
1975,9,"ESPANOLA",6
1975,9,"ETOBICOKE",200
1975,9,"EXETER",7
1975,9,"FLAMBORO T",14
1975,9,"FORT ERIE",21
1975,9,"FT FRANCES",7
1975,9,"GANANOQUE",8
1975,9,"GEORGINA T",6
1975,9,"GLANBROO T",6
1975,9,"GLOUCEST T",12
1975,9,"GODERICH",7
1975,9,"GOULBOUR T",7
1975,9,"GRIMSBY",11
1975,9,"GUELPH",64
1975,9,"HALDIMAND",15
1975,9,"HALTON HIL",18
1975,9,"HAMILTON",308
1975,9,"HAMILTON T",9
1975,9,"HANOVER",7
1975,9,"HAWKESBURY",10
1975,9,"HUNTSVILLE",16
1975,9,"INGERSOLL",10
1975,9,"INNISFIL T",12
1975,9,"KENORA",11
1975,9,"KING T",9
1975,9,"KINGSTON",76
1975,9,"KINGSVILLE",7
1975,9,"KIRKLAND L",8
1975,9,"KITCHENER",100
1975,9,"LAKEFIELD",6
1975,9,"LEAMINGTON",24
1975,9,"LINCOLN",14
1975,9,"LINDSAY",18
1975,9,"LISTOWEL",6
1975,9,"LONDON",209
1975,9,"LONDON T",10
1975,9,"LORIGNAL",6
1975,9,"LOUGHBOR T",6
1975,9,"MARKHAM",31
1975,9,"MEAFORD",7
1975,9,"MIDLAND",11
1975,9,"MILTON",14
1975,9,"MISSISSAUG",95
1975,9,"MISSISSAUGA",6
1975,9,"MOORE T",9
1975,9,"MUSKOK L T",6
1975,9,"NANTICOKE",12
1975,9,"NAPANEE",7
1975,9,"NEPEAN T",16
1975,9,"NEWCASTLE",25
1975,9,"NEWMARKET",20
1975,9,"NIAGARA FA",69
1975,9,"NIAGARA L",8
1975,9,"NICKEL CEN",8
1975,9,"NORTH BAY",39
1975,9,"NORTH YORK",188
1975,9,"NORWICH T",9
1975,9,"OAKVILLE",37
1975,9,"ORANGEVILL",8
1975,9,"ORILLIA",32
1975,9,"ORO T",6
1975,9,"OSGOODE T",6
1975,9,"OSHAWA",96
1975,9,"OTONABEE T",6
1975,9,"OTTAWA",341
1975,9,"OWEN SOUND",28
1975,9,"PELHAM",9
1975,9,"PEMBROKE",19
1975,9,"PENETANGUI",10
1975,9,"PETERBOROU",75
1975,9,"PETROLIA",7
1975,9,"PICKERING",11
1975,9,"PICTON",14
1975,9,"PORT HOPE",7
1975,9,"PT COLBORN",19
1975,9,"RAYSIDE BA",13
1975,9,"RENFREW",11
1975,9,"RICHMOND H",34
1975,9,"SA S MARIE",61
1975,9,"SARNIA",60
1975,9,"SCARBOROUG",212
1975,9,"SCARBOROUGH",15
1975,9,"SIMCOE",15
1975,9,"SMITHS FAL",17
1975,9,"ST CATHARI",98
1975,9,"ST MARYS",8
1975,9,"ST THOMAS",42
1975,9,"STONEY CRE",27
1975,9,"STRATFORD",33
1975,9,"SUDBURY",99
1975,9,"THOROLD",9
1975,9,"THUNDER B",76
1975,9,"THUNDER BAY",7
1975,9,"TILBURY",6
1975,9,"TILLSONBUR",12
1975,9,"TIMMINS",34
1975,9,"TINY T",7
1975,9,"TORONTO",1541
1975,9,"TRENTON",25
1975,9,"VALLEY E",6
1975,9,"VANIER",15
1975,9,"VAUGHAN",19
1975,9,"W LINCOL T",11
1975,9,"WAINFLEE T",12
1975,9,"WALLACEBUR",10
1975,9,"WATERLOO",32
1975,9,"WELLAND",49
1975,9,"WESTMINS T",7
1975,9,"WHITBY",23
1975,9,"WHITCHUR S",10
1975,9,"WIARTON",6
1975,9,"WILMOT T",10
1975,9,"WINDSOR",186
1975,9,"WOODSTOCK",29
1975,9,"WOOLWICH T",8
1975,9,"YORK",62
1976,4,"ALLISTON",6
1976,4,"ANCASTER",7
1976,4,"BARRIE",34
1976,4,"BELLEVILLE",22
1976,4,"BRACEBRIDG",7
1976,4,"BRAMPTON",57
1976,4,"BRANTFORD",36
1976,4,"BROCKVILLE",18
1976,4,"BURLINGTON",36
1976,4,"CAMBRIDGE",56
1976,4,"CHATHAM",32
1976,4,"CORNWALL",46
1976,4,"DUNDAS",11
1976,4,"DUNNVILLE",6
1976,4,"EAST YORK",14
1976,4,"ETOBICOKE",92
1976,4,"FLAMBORO T",9
1976,4,"FOREST",6
1976,4,"FORT ERIE",12
1976,4,"FT FRANCES",8
1976,4,"GODERICH",7
1976,4,"GRIMSBY",9
1976,4,"GUELPH",34
1976,4,"HAILEYBURY",9
1976,4,"HALDIMAND",9
1976,4,"HALTON HIL",11
1976,4,"HAMILTON",169
1976,4,"KENORA",6
1976,4,"KINGSTON",42
1976,4,"KINGSVILLE",6
1976,4,"KITCHENER",41
1976,4,"LEAMINGTON",14
1976,4,"LINDSAY",9
1976,4,"LONDON",114
1976,4,"MARKHAM",17
1976,4,"MIDLAND",7
1976,4,"MILTON",10
1976,4,"MISSISSAUG",63
1976,4,"N DUMFRI T",6
1976,4,"NANTICOKE",8
1976,4,"NEPEAN T",10
1976,4,"NEWCASTLE",6
1976,4,"NEWMARKET",9
1976,4,"NIAGARA FA",36
1976,4,"NORTH BAY",21
1976,4,"NORTH YORK",90
1976,4,"NORWICH T",9
1976,4,"OAKVILLE",21
1976,4,"ORANGEVILL",6
1976,4,"ORILLIA",19
1976,4,"OSHAWA",58
1976,4,"OTTAWA",194
1976,4,"OWEN SOUND",15
1976,4,"PARIS",6
1976,4,"PELHAM",7
1976,4,"PEMBROKE",12
1976,4,"PENETANGUI",6
1976,4,"PERTH",6
1976,4,"PETAWAWA T",6
1976,4,"PETERBOROU",36
1976,4,"PICKERING",7
1976,4,"RAYSIDE BA",7
1976,4,"RICHMOND H",14
1976,4,"SA S MARIE",38
1976,4,"SARNIA",33
1976,4,"SCARBOROUG",118
1976,4,"SCARBOROUGH",11
1976,4,"SIMCOE",14
1976,4,"ST CATHARI",54
1976,4,"ST THOMAS",19
1976,4,"STONEY CRE",10
1976,4,"STRATFORD",14
1976,4,"STRATHROY",7
1976,4,"SUDBURY",69
1976,4,"THUNDER B",60
1976,4,"TILLSONBUR",7
1976,4,"TIMMINS",14
1976,4,"TORONTO",932
1976,4,"TRENTON",14
1976,4,"UXBRIDGE T",7
1976,4,"VALLEY E",7
1976,4,"VAUGHAN",8
1976,4,"WALLACEBUR",10
1976,4,"WATERLOO",23
1976,4,"WELLAND",21
1976,4,"WHITBY",10
1976,4,"WHITCHUR S",6
1976,4,"WINDSOR",92
1976,4,"WOODSTOCK",21
1976,4,"YORK",21
1976,8,"AJAX",13
1976,8,"ALLISTON",10
1976,8,"AMHERSTBUR",6
1976,8,"ANCASTER",19
1976,8,"ARNPRIOR",10
1976,8,"ATIKOKAN T",6
1976,8,"AURORA",10
1976,8,"BANCROFT",9
1976,8,"BARRIE",47
1976,8,"BELLEVILLE",41
1976,8,"BRACEBRIDG",8
1976,8,"BRAMPTON",75
1976,8,"BRANTFORD",79
1976,8,"BROCK T",9
1976,8,"BROCKVILLE",24
1976,8,"BURLINGTON",60
1976,8,"CALEDON",10
1976,8,"CAMBRIDGE",74
1976,8,"CAMPBELLFO",8
1976,8,"CARADOC T",6
1976,8,"CHARLOTT T",13
1976,8,"CHATHAM",54
1976,8,"COBOURG",11
1976,8,"COCHRANE",7
1976,8,"COLCHE N T",7
1976,8,"COLDWATER",6
1976,8,"COLLINGWOO",7
1976,8,"CORNWALL",53
1976,8,"DRYDEN",11
1976,8,"DUNDAS",13
1976,8,"DUNNVILLE",8
1976,8,"EAST YORK",24
1976,8,"ESPANOLA",11
1976,8,"ESSEX",8
1976,8,"ETOBICOKE",207
1976,8,"FLAMBORO T",15
1976,8,"FORT ERIE",28
1976,8,"FT FRANCES",13
1976,8,"GEORGINA T",8
1976,8,"GLOUCEST T",20
1976,8,"GODERICH",11
1976,8,"GREY T",6
1976,8,"GRIMSBY",19
1976,8,"GUELPH",74
1976,8,"HAILEYBURY",9
1976,8,"HALDIMAND",10
1976,8,"HALTON HIL",29
1976,8,"HAMILTON",288
1976,8,"HANOVER",6
1976,8,"HAWKESBURY",13
1976,8,"HEARST",7
1976,8,"HUNTSVILLE",10
1976,8,"INGERSOLL",9
1976,8,"INNISFIL T",6
1976,8,"KAPUSKASIN",15
1976,8,"KEMPTVILLE",6
1976,8,"KENORA",18
1976,8,"KINCARDINE",11
1976,8,"KING T",7
1976,8,"KINGSTON",90
1976,8,"KINGSTON T",10
1976,8,"KIRKLAND L",14
1976,8,"KITCHENER",116
1976,8,"LAKEFIELD",8
1976,8,"LANCASTE T",6
1976,8,"LEAMINGTON",20
1976,8,"LINCOLN",17
1976,8,"LINDSAY",11
1976,8,"LISTOWEL",6
1976,8,"LONDON",233
1976,8,"MAIDSTON T",8
1976,8,"MARKHAM",39
1976,8,"MATTAWA",7
1976,8,"MEAFORD",7
1976,8,"MIDLAND",10
1976,8,"MILTON",21
1976,8,"MISSISSAUG",147
1976,8,"MISSISSAUGA",15
1976,8,"MUSKOK L T",7
1976,8,"NANTICOKE",18
1976,8,"NAPANEE",9
1976,8,"NEPEAN T",30
1976,8,"NEW LISKEA",10
1976,8,"NEWCASTLE",21
1976,8,"NEWMARKET",10
1976,8,"NIAGARA FA",62
1976,8,"NIAGARA L",11
1976,8,"NORFOLK T",6
1976,8,"NORTH BAY",71
1976,8,"NORTH YORK",256
1976,8,"OAKVILLE",47
1976,8,"ORILLIA",43
1976,8,"ORO T",6
1976,8,"OSGOODE T",8
1976,8,"OSHAWA",107
1976,8,"OTTAWA",428
1976,8,"OWEN SOUND",37
1976,8,"PARIS",8
1976,8,"PARRY SOUN",9
1976,8,"PELHAM",10
1976,8,"PEMBROKE",33
1976,8,"PERTH",9
1976,8,"PETAWAWA T",10
1976,8,"PETERBOROU",63
1976,8,"PETROLIA",7
1976,8,"PICKERING",16
1976,8,"PICTON",12
1976,8,"PITTSBUR T",7
1976,8,"PORT HOPE",8
1976,8,"PT COLBORN",23
1976,8,"RAYSIDE BA",9
1976,8,"RENFREW",8
1976,8,"RICHMOND H",28
1976,8,"RIDGETOWN",6
1976,8,"ROCKLAND",6
1976,8,"SA S MARIE",89
1976,8,"SARNIA",81
1976,8,"SAULT STE MARIE",10
1976,8,"SCARBOROUG",229
1976,8,"SCARBOROUGH",16
1976,8,"SCUGOG T",8
1976,8,"SIMCOE",22
1976,8,"SMITHS FAL",16
1976,8,"ST CATHARI",115
1976,8,"ST CATHARINES",6
1976,8,"ST MARYS",9
1976,8,"ST THOMAS",25
1976,8,"STEPHEN T",6
1976,8,"STONEY CRE",29
1976,8,"STRATFORD",26
1976,8,"STRATHROY",11
1976,8,"STURGEON F",8
1976,8,"SUDBURY",113
1976,8,"THESSALON",8
1976,8,"THOROLD",14
1976,8,"THUNDER B",134
1976,8,"THUNDER BAY",11
1976,8,"TIMMINS",45
1976,8,"TORONTO",1541
1976,8,"TRENTON",14
1976,8,"VALLEY E",16
1976,8,"VANIER",22
1976,8,"VAUGHAN",23
1976,8,"VESPRA T",6
1976,8,"WAINFLEE T",9
1976,8,"WALDEN",12
1976,8,"WALKERTON",7
1976,8,"WALLACEBUR",8
1976,8,"WATERLOO",55
1976,8,"WELLAND",45
1976,8,"WHITBY",20
1976,8,"WIARTON",7
1976,8,"WILMOT T",13
1976,8,"WINDSOR",186
1976,8,"WOODSTOCK",39
1976,8,"WOOLWICH T",15
1976,8,"YORK",40
1976,8,"ZORRA T",6
1976,12,"AJAX",12
1976,12,"BARRIE",22
1976,12,"BELLEVILLE",37
1976,12,"BRACEBRIDG",8
1976,12,"BRAMPTON",79
1976,12,"BRANTFORD",41
1976,12,"BROCK T",7
1976,12,"BROCKVILLE",13
1976,12,"BURLINGTON",44
1976,12,"CAMBRIDGE",51
1976,12,"CHATHAM",35
1976,12,"COBOURG",7
1976,12,"CORNWALL",40
1976,12,"DRYDEN",8
1976,12,"DUNDAS",18
1976,12,"EAST YORK",28
1976,12,"ETOBICOKE",115
1976,12,"FLAMBORO T",6
1976,12,"FORT ERIE",16
1976,12,"FT FRANCES",8
1976,12,"GRIMSBY",13
1976,12,"GUELPH",46
1976,12,"HAILEYBURY",8
1976,12,"HALDIMAND",7
1976,12,"HALTON HIL",9
1976,12,"HAMILTON",163
1976,12,"KAPUSKASIN",8
1976,12,"KENORA",12
1976,12,"KINGSTON",52
1976,12,"KINGSTON T",6
1976,12,"KIRKLAND L",7
1976,12,"KITCHENER",61
1976,12,"LEAMINGTON",12
1976,12,"LINCOLN",13
1976,12,"LINDSAY",15
1976,12,"LONDON",147
1976,12,"MARKHAM",18
1976,12,"MILTON",17
1976,12,"MISSISSAUG",112
1976,12,"MISSISSAUGA",10
1976,12,"NANTICOKE",7
1976,12,"NAPANEE",7
1976,12,"NEPEAN T",7
1976,12,"NEWCASTLE",10
1976,12,"NEWMARKET",14
1976,12,"NIAGARA FA",24
1976,12,"NIAGARA L",8
1976,12,"NORTH BAY",37
1976,12,"NORTH YORK",128
1976,12,"OAKVILLE",23
1976,12,"ORILLIA",21
1976,12,"OSHAWA",54
1976,12,"OTTAWA",278
1976,12,"OWEN SOUND",9
1976,12,"PARRY SOUN",6
1976,12,"PELHAM",6
1976,12,"PEMBROKE",11
1976,12,"PENETANGUI",6
1976,12,"PERTH",6
1976,12,"PETERBOROU",32
1976,12,"PICKERING",10
1976,12,"PT COLBORN",9
1976,12,"RICHMOND H",16
